Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThirdSsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotBathrooms,HouseAge,Remodeled,IsNew,NeighRich,Haspool,Has2ndfloor,Hasgarage,Hasbsmt,Hasfireplace,TotalSqFeet,TotalPorchSF
2757,30,RL,60.0,10914,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,3,3,1929,1950,Hip,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,1,CBlock,2,3,2,1,0.0,1,0.0,715.0,715.0,GasA,30,N,FuseP,715,0,0,715,0.0,0.0,1,0,2,1,2,4,7,0,0,Detchd,1967.0,1,2.0,660.0,2,3,30,0,0,75,0,112,0,0,None,None,0,8,2006,WD,Normal,,1.0,77,1,0,1,0,0,1,1,0,1430.0,187
2758,50,RL,60.0,7008,Pave,None,0,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,8,1900,1998,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,3,BrkTil,1,2,1,1,0.0,1,0.0,448.0,448.0,GasA,50,Y,SBrkr,448,272,0,720,0.0,0.0,1,0,1,1,1,5,7,0,0,Attchd,1900.0,1,1.0,280.0,2,3,50,0,0,70,0,0,0,0,None,None,0,3,2006,WD,Normal,,1.0,106,1,0,1,0,1,1,1,0,1168.0,70
2759,70,RL,60.0,7200,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1915,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,4,CBlock,2,3,1,3,338.0,1,0.0,325.0,663.0,GasA,70,Y,SBrkr,774,821,0,1595,0.0,0.0,2,0,3,1,2,7,7,1,4,Detchd,1974.0,1,2.0,528.0,3,3,70,49,0,231,0,0,0,0,None,None,0,4,2006,WD,Normal,,2.0,91,1,0,1,0,1,1,1,1,2258.0,231
2760,50,RL,60.0,10818,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,0,0.0,2,2,BrkTil,1,3,1,1,0.0,1,0.0,1077.0,1077.0,GasA,50,Y,FuseA,981,779,0,1760,0.0,0.0,1,1,4,1,2,7,7,1,3,Detchd,1935.0,1,2.0,648.0,2,3,50,120,0,96,0,0,0,0,None,None,0,2,2006,COD,Abnorml,,1.5,96,1,0,1,0,1,1,1,1,2837.0,96
2761,80,RL,83.0,10184,Pave,None,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,1,379.0,2,2,CBlock,2,3,3,5,580.0,1,0.0,503.0,1083.0,GasA,80,Y,SBrkr,1146,0,0,1146,0.0,1.0,1,0,3,1,2,6,7,1,4,Attchd,1963.0,1,1.0,294.0,3,3,80,345,75,0,0,0,0,0,None,None,0,6,2006,WD,Normal,,1.5,43,0,0,1,0,0,1,1,1,2229.0,75
2762,20,RL,77.0,9510,Pave,None,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1962,1985,Gable,CompShg,HdBoard,HdBoard,0,161.0,2,2,CBlock,2,3,1,5,701.0,1,0.0,434.0,1135.0,GasA,20,Y,SBrkr,1207,0,0,1207,0.0,0.0,1,1,3,1,2,6,7,0,0,Attchd,1962.0,2,1.0,264.0,3,3,20,0,240,0,0,0,0,0,None,None,0,5,2006,WD,Normal,,1.5,44,1,0,1,0,0,1,1,0,2342.0,240
2763,20,RL,80.0,10800,Pave,None,0,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1961,1992,Gable,CompShg,HdBoard,HdBoard,1,104.0,2,2,CBlock,2,3,1,3,913.0,1,0.0,400.0,1313.0,GasA,20,Y,SBrkr,1773,0,0,1773,1.0,0.0,2,0,3,1,2,6,5,2,3,Attchd,1961.0,2,2.0,418.0,3,3,20,355,98,0,0,144,0,0,None,None,0,8,2006,WD,Normal,,3.0,45,1,0,1,0,0,1,1,1,3086.0,242
2764,20,RL,86.0,11650,Pave,None,0,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1959,1959,Hip,CompShg,Plywood,Plywood,0,58.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,20,Y,FuseA,1472,0,0,1472,0.0,0.0,2,0,2,1,3,5,7,1,4,Attchd,1959.0,1,2.0,484.0,3,3,20,0,68,0,0,227,0,0,None,None,0,6,2006,WD,Normal,,2.0,47,0,0,1,0,0,1,0,1,1472.0,295
2765,60,RL,73.0,18275,Pave,None,1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,0,0.0,2,2,CBlock,2,3,4,5,636.0,1,0.0,802.0,1438.0,GasA,60,Y,SBrkr,1900,548,0,2448,1.0,0.0,3,0,3,1,2,9,7,2,4,Attchd,1962.0,2,2.0,441.0,3,3,60,520,102,0,0,0,0,0,None,None,0,9,2006,WD,Normal,,4.0,44,1,0,1,0,1,1,1,1,3886.0,102
2766,50,RL,60.0,12144,Pave,None,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,6,1950,1950,Gable,CompShg,BrkComm,Wd Sdng,0,0.0,2,2,CBlock,2,3,1,3,455.0,1,0.0,455.0,910.0,GasA,50,Y,SBrkr,910,611,0,1521,0.0,0.0,1,1,3,1,3,6,5,0,0,Detchd,1950.0,1,1.0,597.0,2,3,50,199,0,168,0,0,0,0,None,None,0,9,2006,WD,Normal,,1.5,56,0,0,1,0,1,1,1,0,2431.0,168
2767,90,RL,60.0,8544,Pave,None,0,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,Stone,0,0.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,Wall,90,N,FuseF,1040,0,0,1040,0.0,0.0,2,0,2,2,2,6,7,0,0,Detchd,1950.0,1,2.0,400.0,3,2,90,0,0,0,0,0,0,0,None,None,0,12,2006,WD,Normal,,2.0,56,0,0,1,0,0,1,0,0,1040.0,0
2768,90,RL,75.0,8512,Pave,None,0,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1960,1960,Hip,CompShg,BrkFace,BrkFace,0,0.0,2,2,CBlock,2,2,1,1,0.0,1,0.0,1556.0,1556.0,GasA,90,Y,SBrkr,1556,0,0,1556,0.0,0.0,2,0,4,2,2,8,7,0,0,NoGarage,1960.0,0,0.0,0.0,0,0,90,0,0,0,0,0,0,0,None,None,0,9,2006,WD,Normal,,2.0,46,0,0,1,0,0,0,1,0,3112.0,0
2769,20,RL,70.0,7000,Pave,None,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,1961,1961,Hip,CompShg,BrkFace,BrkFace,0,0.0,2,2,CBlock,2,3,1,6,781.0,1,0.0,369.0,1150.0,GasA,20,Y,SBrkr,1150,0,0,1150,0.0,0.0,1,0,3,1,2,6,7,0,0,Attchd,1961.0,2,1.0,288.0,3,3,20,0,0,0,0,162,0,0,None,None,0,7,2006,WD,Normal,,1.0,45,0,0,1,0,0,1,1,0,2300.0,162
2770,20,RL,74.0,7400,Pave,None,0,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1Story,7,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,CBlock,2,3,1,2,809.0,1,0.0,236.0,1045.0,GasA,20,Y,SBrkr,1045,0,0,1045,1.0,0.0,1,0,3,1,2,6,7,0,0,Detchd,1962.0,1,2.0,528.0,3,3,20,0,0,0,0,0,0,0,None,None,0,3,2006,WD,Normal,,2.0,44,0,0,1,0,0,1,1,0,2090.0,0
2771,20,RL,70.0,7000,Pave,None,0,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,CBlock,2,3,1,4,468.0,1,0.0,396.0,864.0,GasA,20,Y,SBrkr,864,0,0,864,0.0,1.0,1,0,3,1,2,5,7,0,0,Attchd,1962.0,1,1.0,336.0,3,3,20,0,0,0,0,0,0,0,GdWo,None,0,2,2006,WD,Normal,,1.5,44,0,0,1,0,0,1,1,0,1728.0,0
2772,190,RL,70.0,7000,Pave,None,0,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,2fmCon,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,2,CBlock,2,3,3,5,953.0,1,0.0,72.0,1025.0,GasA,190,Y,SBrkr,1025,0,0,1025,1.0,0.0,1,0,3,1,2,6,7,0,0,NoGarage,1962.0,0,0.0,0.0,0,0,190,96,80,0,0,0,0,0,None,None,0,3,2006,WD,Normal,,2.0,44,0,0,1,0,0,0,1,0,2050.0,80
2773,70,RM,62.0,9856,Pave,Grvl,0,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,0,0.0,3,3,PConc,1,3,1,1,0.0,1,0.0,716.0,716.0,GasA,70,Y,FuseA,1007,1007,0,2014,0.0,0.0,2,0,5,1,2,8,7,0,0,Detchd,1900.0,1,2.0,624.0,3,3,70,0,72,167,0,0,0,0,None,None,0,6,2006,WD,Normal,,2.0,106,1,0,1,0,1,1,1,0,2730.0,239
2774,50,RM,60.0,9600,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1948,1950,Gable,CompShg,MetalSd,MetalSd,2,264.0,2,2,CBlock,2,3,1,3,276.0,1,0.0,936.0,1212.0,GasA,50,Y,FuseA,1226,442,0,1668,1.0,0.0,1,0,3,1,2,6,7,0,0,Detchd,1948.0,1,1.0,240.0,3,3,50,0,0,140,0,0,0,0,None,None,0,5,2006,WD,Normal,,2.0,58,1,0,1,0,1,1,1,0,2880.0,140
2775,50,RM,60.0,5520,Pave,None,0,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,PConc,2,2,1,2,284.0,1,0.0,863.0,1147.0,GasA,50,N,SBrkr,1147,510,0,1657,0.0,0.0,1,0,4,1,1,9,7,1,3,Detchd,1920.0,1,1.0,162.0,2,2,50,0,0,0,0,0,0,0,None,None,0,7,2006,WD,Normal,,1.0,86,1,0,1,0,1,1,1,1,2804.0,0
2776,50,RM,60.0,9600,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,BrkTil,2,3,1,3,381.0,1,0.0,399.0,780.0,GasA,50,Y,SBrkr,940,476,0,1416,0.0,1.0,1,0,3,1,3,7,7,0,0,Detchd,1956.0,1,2.0,400.0,3,3,50,0,24,0,0,0,0,0,None,None,0,6,2006,WD,Normal,,1.5,106,1,0,1,0,1,1,1,0,2196.0,24
2777,70,RM,58.0,6451,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1900,1970,Gable,CompShg,AsbShng,Wd Sdng,0,0.0,2,2,Stone,2,3,1,3,208.0,1,0.0,504.0,712.0,GasA,70,Y,SBrkr,848,580,0,1428,1.0,0.0,1,0,4,1,2,7,7,0,0,Detchd,1985.0,3,2.0,576.0,3,3,70,264,0,84,0,0,0,0,None,None,0,5,2006,WD,Normal,,2.0,106,1,0,1,0,1,1,1,0,2140.0,84
2778,70,RM,66.0,3960,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,BrkTil,2,3,1,1,0.0,1,0.0,502.0,502.0,GasA,70,N,SBrkr,502,502,0,1004,0.0,0.0,1,0,2,1,3,5,7,1,1,Detchd,1930.0,1,1.0,200.0,2,3,70,280,0,68,0,0,0,0,MnPrv,None,0,7,2006,WD,Normal,,1.0,76,1,0,1,0,1,1,1,1,1506.0,68
2779,190,RM,56.0,7745,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,1900,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,3,2,PConc,2,3,1,1,0.0,1,0.0,938.0,938.0,GasA,190,N,SBrkr,1084,867,0,1951,0.0,0.0,2,0,4,2,1,9,7,0,0,Detchd,1993.0,1,2.0,576.0,3,3,190,0,6,28,0,0,0,0,None,None,0,4,2006,WD,Normal,,2.0,106,1,0,1,0,1,1,1,0,2889.0,34
2780,30,RM,56.0,7741,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,2,BrkTil,2,2,1,4,143.0,3,72.0,817.0,1032.0,GasA,30,N,FuseA,1032,0,0,1032,0.0,0.0,1,0,2,1,2,5,7,0,0,Detchd,1995.0,1,1.0,280.0,3,3,30,0,0,112,0,0,0,0,MnPrv,None,0,6,2006,COD,Abnorml,,1.0,82,1,0,1,0,0,1,1,0,2064.0,112
2781,30,RM,50.0,5633,Pave,Pave,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,Stucco,0,0.0,2,2,BrkTil,2,2,1,1,0.0,1,0.0,844.0,844.0,GasA,30,Y,SBrkr,844,0,0,844,0.0,0.0,1,0,2,1,2,5,7,0,0,Detchd,1925.0,1,1.0,216.0,3,3,30,50,81,123,0,0,0,0,None,None,0,7,2006,WD,Normal,,1.0,81,1,0,1,0,0,1,1,0,1688.0,204
2782,20,RM,60.0,7200,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,2,CBlock,2,3,1,1,0.0,1,0.0,576.0,576.0,GasA,20,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,2,5,7,0,0,Detchd,1952.0,2,1.0,528.0,3,3,20,0,0,0,0,115,0,0,None,None,0,8,2006,COD,Normal,,1.0,56,0,0,1,0,0,1,1,0,1440.0,115
2783,70,RM,42.0,7614,Pave,Grvl,0,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,2,BrkTil,2,2,2,1,0.0,1,0.0,738.0,738.0,GasA,70,Y,FuseA,714,662,0,1376,0.0,0.0,1,0,2,1,2,7,7,0,0,Detchd,1930.0,1,1.0,216.0,3,3,70,0,0,104,0,225,0,0,None,None,0,3,2006,WD,Normal,,1.0,101,1,0,1,0,1,1,1,0,2114.0,329
2784,190,RM,50.0,6000,Pave,None,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1Story,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,CBlock,2,3,3,6,576.0,1,0.0,384.0,960.0,GasA,190,Y,FuseA,960,0,0,960,1.0,0.0,1,0,3,1,2,5,7,0,0,Detchd,1976.0,1,2.0,576.0,3,3,190,0,0,0,0,0,0,0,None,None,0,6,2006,WD,Normal,,2.0,51,0,0,1,0,0,1,1,0,1920.0,0
2785,50,RM,50.0,6000,Pave,None,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,MetalSd,MetalSd,1,145.0,2,3,PConc,2,3,1,1,0.0,1,0.0,816.0,816.0,GasA,50,Y,SBrkr,816,750,0,1566,0.0,0.0,1,1,5,1,3,7,7,0,0,Detchd,1976.0,1,2.0,450.0,3,3,50,24,0,296,0,0,0,0,MnPrv,None,0,8,2006,WD,Normal,,1.5,82,1,0,1,0,1,1,1,0,2382.0,296
2786,30,RM,52.0,7830,Pave,None,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,0,0.0,2,2,BrkTil,1,3,1,2,416.0,1,0.0,76.0,492.0,GasA,30,Y,SBrkr,492,0,0,492,1.0,0.0,1,0,1,1,2,3,7,0,0,Detchd,1921.0,1,1.0,200.0,2,3,30,0,0,78,0,0,0,0,None,None,0,6,2006,WD,Normal,,2.0,85,1,0,1,0,0,1,1,0,984.0,78
2787,50,RM,56.0,9576,Pave,None,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1945,1950,Gable,CompShg,VinylSd,VinylSd,0,0.0,2,2,CBlock,1,3,1,3,310.0,1,0.0,460.0,770.0,GasA,50,Y,SBrkr,885,297,0,1182,0.0,0.0,1,1,3,1,2,5,7,0,0,Detchd,1945.0,1,1.0,378.0,2,3,50,0,0,0,0,0,0,0,GdWo,None,0,5,2006,WD,Normal,,1.5,61,1,0,1,0,1,1,1,0,1952.0,0
2788,30,RM,48.0,5747,Pave,None,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,4,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,PConc,2,3,1,1,0.0,1,0.0,798.0,798.0,GasA,30,Y,SBrkr,840,0,0,840,0.0,0.0,1,0,2,1,1,5,7,0,0,Detchd,1938.0,1,1.0,250.0,3,2,30,112,0,0,0,0,0,0,None,None,0,6,2006,WD,Normal,,1.0,86,1,0,1,0,0,1,1,0,1638.0,0
2789,75,RM,70.0,6300,Pave,None,0,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1910,2005,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,BrkTil,2,3,1,1,0.0,1,0.0,1226.0,1226.0,GasA,75,Y,SBrkr,1226,878,0,2104,0.0,0.0,2,0,5,1,2,9,7,0,0,Detchd,1910.0,1,2.0,432.0,2,3,75,0,341,88,0,0,0,0,None,None,0,7,2006,WD,Normal,,2.0,96,1,0,1,0,1,1,1,0,3330.0,429
2790,90,RM,33.0,5976,Pave,None,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,PConc,2,3,1,1,0.0,1,0.0,624.0,624.0,GasA,90,N,FuseA,624,624,0,1248,0.0,0.0,2,0,2,2,2,8,7,0,0,NoGarage,1920.0,0,0.0,0.0,0,0,90,0,130,256,0,0,0,0,None,None,0,12,2006,WD,Normal,,2.0,86,1,0,1,0,1,0,1,0,1872.0,386
2791,20,RM,65.0,9750,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,0,0.0,2,2,CBlock,2,3,1,1,0.0,1,0.0,960.0,960.0,GasA,20,Y,SBrkr,960,0,0,960,0.0,0.0,1,0,3,1,2,5,7,0,0,Detchd,2002.0,1,2.0,624.0,3,3,20,0,0,0,0,0,0,0,None,Gar2,4500,7,2006,WD,Normal,,1.0,48,0,0,1,0,0,1,1,0,1920.0,0
2792,50,C (all),63.0,4761,Pave,None,0,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,1,1,BrkTil,2,2,1,1,0.0,1,0.0,1020.0,1020.0,GasA,50,N,FuseP,1020,0,0,1020,0.0,0.0,1,0,2,1,1,5,7,0,0,NoGarage,1918.0,0,0.0,0.0,0,0,50,0,0,105,0,0,0,0,None,None,0,10,2006,ConLD,Normal,,1.0,88,1,0,0,0,0,0,1,0,2040.0,105
2793,70,RL,69.0,11737,Pave,None,1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,7,1924,1996,Gambrel,CompShg,BrkComm,Stucco,0,0.0,2,2,BrkTil,2,3,1,1,0.0,1,0.0,848.0,848.0,GasW,70,N,SBrkr,1017,810,0,1827,0.0,0.0,1,0,2,1,2,9,7,1,4,Detchd,1943.0,1,1.0,240.0,2,3,70,27,36,42,0,0,0,0,GdPrv,None,0,5,2006,WD,Normal,,1.0,82,1,0,1,0,1,1,1,1,2675.0,78
2794,50,RM,51.0,6120,Pave,None,0,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,3,5,1930,1950,Gable,CompShg,AsbShng,AsbShng,0,0.0,3,2,CBlock,2,3,1,3,347.0,1,0.0,381.0,728.0,GasA,50,Y,SBrkr,728,434,0,1162,1.0,0.0,1,0,3,1,2,6,7,0,0,Detchd,1930.0,1,1.0,258.0,2,1,50,0,24,0,0,0,0,0,None,None,0,11,2006,ConLI,Abnorml,,2.0,76,1,0,1,0,1,1,1,0,1890.0,24
2795,50,RM,51.0,6120,Pave,None,0,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1984,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,3,BrkTil,2,3,1,1,0.0,1,0.0,741.0,741.0,GasA,50,Y,SBrkr,741,583,0,1324,0.0,0.0,1,0,3,1,3,7,7,0,0,Detchd,1930.0,1,1.0,180.0,2,3,50,0,0,55,0,0,0,0,None,None,0,2,2006,WD,Normal,,1.0,76,1,0,1,0,1,1,1,0,2065.0,55
2796,30,RL,50.0,11672,Pave,Pave,2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,2,BrkTil,2,3,1,1,0.0,1,0.0,816.0,816.0,GasA,30,Y,FuseA,816,0,0,816,0.0,0.0,1,0,2,1,2,4,7,0,0,Detchd,1925.0,1,1.0,210.0,2,2,30,168,0,112,0,0,0,0,None,None,0,7,2006,WD,Normal,,1.0,81,1,0,1,0,0,1,1,0,1632.0,112
2797,50,RM,90.0,33120,Pave,None,3,Lvl,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,0,0.0,2,2,CBlock,2,3,1,1,0.0,1,0.0,1595.0,1595.0,GasA,50,Y,SBrkr,1611,875,0,2486,0.0,0.0,2,0,5,1,2,8,7,1,4,Detchd,1962.0,1,2.0,576.0,3,3,50,0,0,0,0,0,0,0,None,None,0,10,2006,WD,Normal,,2.0,44,0,0,1,0,1,1,1,1,4081.0,0
2798,50,RM,60.0,10320,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,2,BrkTil,2,2,1,1,0.0,1,0.0,596.0,596.0,GasA,50,Y,FuseF,834,596,0,1430,0.0,0.0,2,0,3,1,1,7,7,0,0,Detchd,1924.0,1,2.0,370.0,2,2,50,218,0,0,0,210,0,0,None,None,0,10,2006,WD,Abnorml,,2.0,82,1,0,0,0,1,1,1,0,2026.0,210
2799,70,RM,60.0,7518,Pave,None,0,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,0,0.0,1,3,BrkTil,1,2,1,1,0.0,1,0.0,396.0,396.0,GasA,70,Y,SBrkr,665,665,0,1330,0.0,0.0,1,0,3,1,2,7,7,0,0,Detchd,2001.0,1,1.0,390.0,3,3,70,0,72,45,0,0,0,0,MnPrv,None,0,7,2006,WD,Normal,,1.0,96,1,0,0,0,1,1,1,0,1726.0,117
2800,30,RM,50.0,9000,Pave,None,0,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,4,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,BrkTil,2,3,1,1,0.0,1,0.0,610.0,610.0,GasA,30,N,FuseA,819,0,0,819,0.0,0.0,1,0,2,1,3,4,7,0,0,NoGarage,1919.0,0,0.0,0.0,0,0,30,0,0,0,0,0,0,0,None,None,0,9,2006,WD,Abnorml,,1.0,87,1,0,0,0,0,0,1,0,1429.0,0
2801,30,RM,60.0,7200,Pave,None,0,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,VinylSd,VinylSd,0,0.0,2,2,BrkTil,2,3,1,2,343.0,1,0.0,641.0,984.0,GasA,30,Y,FuseF,984,0,0,984,0.0,0.0,1,0,3,1,2,6,7,0,0,Detchd,1930.0,1,1.0,308.0,3,3,30,0,0,164,0,0,0,0,None,None,0,3,2006,ConLI,Family,,1.0,76,1,0,0,0,0,1,1,0,1968.0,164
2802,50,RL,82.0,12375,Pave,None,0,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,2,41.0,2,1,CBlock,2,3,1,4,329.0,1,0.0,477.0,806.0,GasA,50,Y,SBrkr,1081,341,0,1422,1.0,0.0,1,0,3,1,2,7,7,1,3,Detchd,1951.0,1,1.0,288.0,3,3,50,0,0,0,0,0,0,0,GdWo,None,0,6,2006,WD,Normal,,2.0,55,0,0,1,0,1,1,1,1,2228.0,0
2803,90,RL,120.0,11136,Pave,None,0,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Feedr,Duplex,1Story,6,5,1964,1964,Gable,CompShg,BrkFace,BrkFace,0,0.0,2,2,CBlock,2,3,1,1,0.0,1,0.0,1921.0,1921.0,GasA,90,Y,SBrkr,1921,0,0,1921,0.0,0.0,2,0,4,2,2,8,7,0,0,Detchd,1964.0,1,2.0,576.0,3,3,90,0,180,0,0,0,0,0,None,None,0,7,2006,WD,Normal,,2.0,42,0,0,1,0,0,1,1,0,3842.0,180
